alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-csh	synthetic	1000	10000	0.12	0	20	11.4534	0:00:11	266.34	315.13	213.13	213.82	0.00	0.00	95.08	11.40	ok	4	10000	9985	0.00	GapSeed	20	0	1	0	Zero	500	61	61	7528890	7592527	3658392	18370	121237	61	44	759.25	2857.65	203.01	0.27	2855.03	12.47	2.34	993	438	500
cp-sh	synthetic	1000	10000	0.14	0	20	10.4503	0:00:10	260.29	315.11	257.53	258.22	0.00	0.00	90.17	9.94	ok	3	10000	9999	0.00	SH	20	0	1	0	Zero	500	42	42	9907768	9986052	4793473	23851	293524	41	0	998.61	3475.81	73.04	0.62	3473.16	0.00	2.04	1134	458	499
cp-csh	synthetic	1000	10000	0.14	0	20	11.3503	0:00:11	220.04	275.48	212.84	213.53	0.00	0.00	91.79	10.92	ok	3	10000	9999	0.00	GapSeed	20	0	1	0	Zero	500	42	42	9891750	9970153	4785755	24305	103883	42	30	997.02	3775.69	85.73	0.24	3773.39	16.47	2.07	1134	458	500
cp-sh	synthetic	1000	10000	0.01	0	21	1.0642	0:00:01	10.69	21.64	3.22	3.93	0.00	0.00	0.00	0.51	ok	1000	10000	10000	0.00	SH	21	0	1	0	Zero	476	395	395	11054	11329	10356	0	238	393	0	1.13	1.03	0.13	0.39	0.33	0.00	0.31	91	80	474
cp-csh	synthetic	1000	10000	0.01	0	21	1.1949	0:00:01	10.43	21.37	2.97	3.74	0.00	0.00	44.75	1.04	ok	1000	10000	10000	0.00	GapSeed	21	0	1	0	Zero	476	395	395	10998	11266	10306	0	0	394	385	1.13	1.16	0.19	0.32	0.51	0.10	0.32	91	81	474
cp-sh	synthetic	1000	10000	0.02	0	21	1.5860	0:00:01	10.44	21.51	3.24	3.94	0.00	0.00	33.06	1.05	ok	1000	10000	10000	0.00	SH	21	0	1	0	Zero	476	329	329	12577	13184	11541	2	884	326	0	1.32	1.55	0.29	0.41	0.54	0.00	0.60	180	147	473
cp-csh	synthetic	1000	10000	0.02	0	21	1.4965	0:00:01	10.49	21.56	3.08	3.79	0.00	0.00	34.07	1.03	ok	1000	10000	10000	0.00	GapSeed	21	0	1	0	Zero	476	329	329	12424	13015	11409	2	3	326	312	1.30	1.46	0.19	0.30	0.62	0.08	0.55	180	148	473
cp-sh	synthetic	1000	10000	0.04	0	21	2.7925	0:00:02	10.42	21.57	3.25	3.95	0.00	0.00	73.41	2.57	ok	1000	10000	9999	0.00	SH	21	0	1	0	Zero	476	228	228	22615	24474	18927	16	7458	224	0	2.45	2.76	0.52	0.40	1.92	0.00	0.44	355	248	472
cp-csh	synthetic	1000	10000	0.04	0	21	2.3611	0:00:02	10.80	21.56	3.21	3.90	0.00	0.00	66.02	2.08	ok	1000	10000	9999	0.00	GapSeed	21	0	1	0	Zero	476	228	228	22070	23885	18502	17	282	224	205	2.39	2.33	0.45	0.27	1.63	0.07	0.43	355	249	472
cp-sh	synthetic	1000	10000	0.06	0	21	10.1159	0:00:10	52.44	63.58	45.15	45.84	0.00	0.00	91.93	9.81	ok	57	10000	9998	0.00	SH	21	0	1	0	Zero	476	158	158	732280	749710	396296	1470	255665	153	0	74.97	177.12	58.51	0.50	175.46	0.00	1.16	524	318	472
cp-csh	synthetic	1000	10000	0.06	0	21	10.1399	0:00:10	52.31	63.59	45.21	45.87	0.00	0.00	91.72	9.81	ok	62	10000	9998	0.00	GapSeed	21	0	1	0	Zero	476	158	158	683592	700521	371990	1439	67318	156	135	70.05	163.23	58.72	0.26	161.81	1.05	1.15	524	319	475
cp-sh	synthetic	1000	10000	0.08	0	21	10.9272	0:00:10	94.48	105.58	87.13	87.85	0.00	0.00	90.96	10.45	ok	11	10000	9990	0.00	SH	21	0	1	0	Zero	476	107	107	3277306	3312863	1629012	7122	442602	103	0	331.29	990.84	117.30	0.53	988.52	0.00	1.79	689	369	472
cp-csh	synthetic	1000	10000	0.08	0	21	10.4836	0:00:10	94.22	105.46	87.05	87.75	0.00	0.00	93.77	10.34	ok	10	10000	9987	0.00	GapSeed	21	0	1	0	Zero	476	107	107	3221786	3257180	1602642	7534	111920	107	89	325.72	1045.99	132.35	0.24	1044.06	5.70	1.69	688	368	476
cp-sh	synthetic	1000	10000	0.1	0	21	11.7147	0:00:11	136.48	189.28	129.25	129.94	0.00	0.00	93.05	11.41	ok	6	10000	9995	0.00	SH	21	0	1	0	Zero	476	74	74	5902392	5953585	2885378	13124	382045	71	0	595.36	1949.40	36.81	0.55	1946.96	0.00	1.89	847	401	473
cp-csh	synthetic	1000	10000	0.1	0	21	10.6667	0:00:10	135.95	147.07	128.67	129.44	0.00	0.00	92.24	10.35	ok	5	10000	9997	0.00	GapSeed	21	0	1	0	Zero	476	74	74	5882141	5933467	2875620	13708	91825	74	60	593.35	2129.72	40.41	0.24	2127.62	9.54	1.87	846	402	476
cp-sh	synthetic	1000	10000	0.12	0	21	11.3439	0:00:11	220.14	231.40	212.96	213.65	0.00	0.00	91.44	10.88	ok	4	10000	9985	0.00	SH	21	0	1	0	Zero	476	52	52	7930523	7993892	3859611	18063	305166	49	0	799.39	2831.36	169.42	0.57	2828.67	0.00	2.12	993	424	473
cp-csh	synthetic	1000	10000	0.12	0	21	12.1999	0:00:12	220.18	231.32	212.88	213.55	0.00	0.00	93.47	11.94	ok	4	10000	9985	0.00	GapSeed	21	0	1	0	Zero	476	52	52	7887878	7951096	3839167	18413	121317	52	36	795.11	3044.25	254.36	0.24	3041.92	13.57	2.08	993	424	476
cp-sh	synthetic	1000	10000	0.14	0	21	10.8897	0:00:10	220.15	231.38	212.93	213.60	0.00	0.00	90.63	10.38	ok	3	10000	9999	0.00	SH	21	0	1	0	Zero	476	37	37	10265515	10342825	4973676	23849	232272	35	0	1034.28	3621.96	87.30	0.57	3619.31	0.00	2.09	1134	439	474
cp-csh	synthetic	1000	10000	0.14	0	21	12.1008	0:00:12	244.75	315.12	241.55	242.25	0.00	0.00	92.69	11.74	ok	3	10000	9999	0.00	GapSeed	21	0	1	0	Zero	476	37	37	10246497	10324003	4964651	24283	76350	37	26	1032.40	4026.87	76.37	0.24	4024.46	16.45	2.17	1134	439	476
cp-sh	synthetic	1000	10000	0.01	0	22	1.0598	0:00:01	10.46	21.64	3.20	3.88	0.00	0.00	0.00	0.51	ok	1000	10000	10000	0.00	SH	22	0	1	0	Zero	454	373	373	11099	11374	10420	0	244	372	0	1.14	1.03	0.12	0.39	0.32	0.00	0.32	91	80	452
cp-csh	synthetic	1000	10000	0.01	0	22	1.1683	0:00:01	10.44	21.37	2.96	3.65	0.00	0.00	44.58	1.03	ok	1000	10000	10000	0.00	GapSeed	22	0	1	0	Zero	454	373	373	11043	11312	10371	0	0	372	364	1.13	1.13	0.17	0.30	0.49	0.09	0.34	91	81	452
cp-sh	synthetic	1000	10000	0.02	0	22	1.5215	0:00:01	10.27	21.64	3.19	3.85	0.00	0.00	33.54	1.02	ok	1000	10000	10000	0.00	SH	22	0	1	0	Zero	454	308	308	12732	13347	11703	2	933	305	0	1.33	1.49	0.19	0.39	0.52	0.00	0.58	180	145	451
cp-csh	synthetic	1000	10000	0.02	0	22	1.4767	0:00:01	10.39	21.58	3.05	3.74	0.00	0.00	35.18	1.03	ok	1000	10000	10000	0.00	GapSeed	22	0	1	0	Zero	454	308	308	12572	13170	11564	2	4	305	292	1.32	1.44	0.18	0.29	0.61	0.08	0.54	180	146	451
cp-sh	synthetic	1000	10000	0.04	0	22	3.1588	0:00:03	10.59	21.84	3.40	4.08	0.00	0.00	81.84	3.09	ok	1000	10000	9999	0.00	SH	22	0	1	0	Zero	454	209	209	25368	27398	20961	19	9035	206	0	2.74	3.12	0.67	0.39	2.24	0.00	0.49	355	244	450
cp-csh	synthetic	1000	10000	0.04	0	22	2.6804	0:00:02	10.99	21.95	3.55	4.24	0.00	0.00	76.84	2.57	ok	1000	10000	9999	0.00	GapSeed	22	0	1	0	Zero	454	209	209	24768	26754	20500	20	405	206	189	2.68	2.65	0.64	0.26	1.90	0.08	0.49	355	245	451
cp-sh	synthetic	1000	10000	0.06	0	22	10.0672	0:00:10	52.28	63.43	45.04	45.75	0.00	0.00	92.39	9.81	ok	39	10000	9996	0.00	SH	22	0	1	0	Zero	454	142	142	1022897	1042791	542044	1996	303985	139	0	104.28	257.63	69.62	0.51	255.84	0.00	1.28	523	311	451
cp-csh	synthetic	1000	10000	0.06	0	22	10.1056	0:00:10	52.67	63.81	45.36	46.04	0.00	0.00	92.12	9.81	ok	39	10000	9996	0.00	GapSeed	22	0	1	0	Zero	454	142	142	992842	1012547	527376	2046	80171	142	123	101.25	258.37	70.87	0.25	256.81	1.47	1.30	523	311	453
cp-sh	synthetic	1000	10000	0.08	0	22	10.9541	0:00:10	136.61	147.52	129.08	129.79	0.00	0.00	94.49	10.85	ok	10	10000	9987	0.00	SH	22	0	1	0	Zero	454	98	98	3615565	3651968	1796920	7480	419477	94	0	365.20	1093.08	134.07	0.52	1090.80	0.00	1.75	688	355	450
cp-csh	synthetic	1000	10000	0.08	0	22	11.1298	0:00:11	136.52	189.68	129.23	129.90	0.00	0.00	93.43	10.91	ok	9	10000	9988	0.00	GapSeed	22	0	1	0	Zero	454	98	98	3616010	3652673	1797317	7971	109322	97	80	365.27	1234.02	141.09	0.24	1231.96	5.90	1.82	690	356	454
cp-sh	synthetic	1000	10000	0.1	0	22	10.0539	0:00:10	136.25	149.48	128.81	129.52	0.23	0.00	92.61	9.81	ok	5	10000	9997	0.00	SH	22	0	1	0	Zero	454	66	66	6269935	6321446	3068633	13373	331835	62	0	632.14	2005.28	17.98	0.59	2002.82	0.00	1.87	846	388	450
cp-csh	synthetic	1000	10000	0.1	0	22	10.8649	0:00:10	136.47	189.38	128.95	129.65	0.00	0.00	90.45	10.34	ok	5	10000	9997	0.00	GapSeed	22	0	1	0	Zero	454	66	66	6214826	6266199	3042094	13781	91541	66	51	626.62	2168.47	31.19	0.23	2166.35	9.35	1.88	846	389	454
cp-sh	synthetic	1000	10000	0.12	0	22	11.9651	0:00:11	219.84	231.10	212.68	213.37	0.00	0.00	90.85	11.39	ok	4	10000	9985	0.00	SH	22	0	1	0	Zero	454	47	47	8262974	8326037	4027592	18045	291107	45	0	832.60	2986.27	149.80	0.55	2983.67	0.00	2.05	993	406	452
cp-csh	synthetic	1000	10000	0.12	0	22	10.1259	0:00:10	262.50	315.28	259.95	260.62	0.00	0.00	92.13	9.83	ok	3	10000	9985	0.00	GapSeed	22	0	1	0	Zero	454	46	46	8484197	8548497	4132269	18913	84342	45	34	854.85	3368.78	94.29	0.24	3366.47	13.65	2.06	1002	408	454
cp-sh	synthetic	1000	10000	0.14	0	22	11.0090	0:00:11	220.14	231.28	212.84	213.51	0.00	0.00	94.37	10.89	ok	3	10000	9999	0.00	SH	22	0	1	0	Zero	454	30	30	10587736	10663701	5140182	23351	212299	29	0	1066.37	3661.51	55.96	0.65	3658.82	0.00	2.05	1134	424	453
cp-csh	synthetic	1000	10000	0.14	0	22	12.3107	0:00:12	220.01	314.98	212.62	213.34	0.00	0.00	90.90	11.68	ok	3	10000	9999	0.00	GapSeed	22	0	1	0	Zero	454	30	30	10581105	10657182	5137053	23665	67738	30	22	1065.72	4096.89	133.86	0.24	4094.51	16.61	2.14	1134	424	454
cp-sh	synthetic	1000	10000	0.01	0	23	1.1166	0:00:01	10.29	21.64	3.21	3.90	0.00	0.00	45.63	1.04	ok	1000	10000	10000	0.00	SH	23	0	1	0	Zero	434	354	354	11150	11427	10489	0	248	352	0	1.14	1.09	0.21	0.39	0.33	0.00	0.37	91	80	432
cp-csh	synthetic	1000	10000	0.01	0	23	1.3694	0:00:01	10.29	21.42	2.98	3.68	0.00	0.00	37.36	1.04	ok	1000	10000	10000	0.00	GapSeed	23	0	1	0	Zero	434	354	354	11092	11364	10437	0	0	352	345	1.14	1.33	0.22	0.46	0.47	0.08	0.41	91	80	432
cp-sh	synthetic	1000	10000	0.02	0	23	1.5223	0:00:01	10.14	21.51	3.21	3.87	0.00	0.00	32.84	1.02	ok	1000	10000	10000	0.00	SH	23	0	1	0	Zero	434	289	289	12893	13516	11865	2	978	286	0	1.35	1.49	0.19	0.39	0.53	0.00	0.58	180	145	431
cp-csh	synthetic	1000	10000	0.02	0	23	1.6380	0:00:01	10.45	21.53	3.07	3.75	0.00	0.00	63.07	1.54	ok	1000	10000	10000	0.00	GapSeed	23	0	1	0	Zero	434	289	289	12723	13329	11717	2	4	287	274	1.33	1.61	0.20	0.44	0.62	0.07	0.55	180	145	432
cp-sh	synthetic	1000	10000	0.04	0	23	3.7284	0:00:03	11.04	22.00	3.59	4.28	0.00	0.00	82.86	3.60	ok	1000	10000	9999	0.00	SH	23	0	1	0	Zero	434	193	193	29281	31539	23788	23	11320	189	0	3.15	3.69	0.91	0.40	2.79	0.00	0.50	355	241	431
cp-csh	synthetic	1000	10000	0.04	0	23	3.2660	0:00:03	11.00	21.85	3.46	4.17	0.00	0.00	78.71	3.08	ok	1000	10000	9999	0.00	GapSeed	23	0	1	0	Zero	434	193	193	28628	30843	23296	24	616	190	174	3.08	3.23	0.84	0.41	2.32	0.07	0.50	355	242	431
cp-sh	synthetic	1000	10000	0.06	0	23	10.2530	0:00:10	51.96	63.14	44.80	45.50	0.00	0.00	91.59	9.92	ok	30	10000	9995	0.00	SH	23	0	1	0	Zero	434	128	128	1331710	1353647	696054	2539	330818	125	0	135.36	341.14	64.90	0.49	339.37	0.00	1.28	524	305	431
cp-csh	synthetic	1000	10000	0.06	0	23	10.2404	0:00:10	52.50	63.45	45.04	45.73	0.00	0.00	91.20	9.88	ok	30	10000	9995	0.00	GapSeed	23	0	1	0	Zero	434	128	128	1293727	1315438	677565	2635	77866	128	111	131.54	340.74	64.61	0.41	339.04	1.81	1.29	524	306	433
cp-sh	synthetic	1000	10000	0.08	0	23	10.0469	0:00:10	136.72	147.80	129.38	130.07	0.00	0.00	92.67	9.82	ok	8	10000	9990	0.00	SH	23	0	1	0	Zero	434	85	85	3906292	3943425	1942468	7776	401672	83	0	394.34	1252.99	105.99	0.52	1250.68	0.00	1.79	691	348	432
cp-csh	synthetic	1000	10000	0.08	0	23	10.7224	0:00:10	136.03	147.22	128.78	129.45	0.00	0.00	91.80	10.37	ok	8	10000	9990	0.00	GapSeed	23	0	1	0	Zero	434	85	85	3885446	3922646	1932385	8165	108796	85	70	392.26	1337.73	109.30	0.40	1335.52	5.83	1.81	691	349	434
cp-sh	synthetic	1000	10000	0.1	0	23	10.9059	0:00:10	136.42	147.47	129.04	129.73	0.00	0.00	90.17	10.35	ok	5	10000	9997	0.00	SH	23	0	1	0	Zero	434	59	59	6560644	6612546	3214319	13574	314416	56	0	661.25	2177.45	30.97	0.63	2174.67	0.00	2.14	846	375	432
cp-csh	synthetic	1000	10000	0.1	0	23	11.9005	0:00:11	135.84	189.04	128.70	129.38	0.00	0.00	91.57	11.40	ok	5	10000	9997	0.00	GapSeed	23	0	1	0	Zero	434	59	59	6524881	6576699	3197131	13972	99022	58	46	657.67	2375.65	72.54	0.40	2373.30	9.95	1.95	846	375	434
cp-sh	synthetic	1000	10000	0.12	0	23	12.1806	0:00:12	220.28	231.23	212.80	213.49	0.00	0.00	94.11	11.98	ok	4	10000	9985	0.00	SH	23	0	1	0	Zero	434	38	38	8564566	8626737	4181646	17826	223399	36	0	862.67	3039.32	186.37	0.59	3036.51	0.00	2.23	993	396	432
cp-csh	synthetic	1000	10000	0.12	0	23	10.2883	0:00:10	246.51	315.09	243.48	244.20	0.00	0.00	91.25	9.91	ok	3	10000	9985	0.00	GapSeed	23	0	1	0	Zero	434	36	36	8785925	8849743	4286184	18723	53282	36	28	884.97	3421.79	101.78	0.39	3419.25	12.46	2.15	1002	398	434
cp-sh	synthetic	1000	10000	0.14	0	23	11.4473	0:00:11	219.77	315.04	212.63	213.32	0.00	0.00	90.59	10.88	ok	3	10000	9999	0.00	SH	23	0	1	0	Zero	434	25	25	10896303	10971644	5297931	22686	169764	24	0	1097.16	3806.53	87.71	0.61	3803.84	0.00	2.09	1134	408	433
cp-csh	synthetic	1000	10000	0.14	0	23	12.4887	0:00:12	220.34	231.37	212.98	213.79	0.00	0.00	89.80	11.71	ok	3	10000	9999	0.00	GapSeed	23	0	1	0	Zero	434	25	25	10881275	10956540	5290711	22964	53055	25	19	1095.65	4156.39	122.14	0.37	4153.92	16.01	2.10	1134	408	434
cp-sh	synthetic	1000	10000	0.01	0	24	1.1822	0:00:01	10.36	21.64	3.21	3.90	0.00	0.00	43.98	1.03	ok	1000	10000	10000	0.00	SH	24	0	1	0	Zero	416	336	336	11188	11465	10542	0	253	335	0	1.15	1.15	0.26	0.38	0.32	0.00	0.44	91	79	415
cp-csh	synthetic	1000	10000	0.01	0	24	1.4297	0:00:01	10.46	21.34	2.99	3.67	0.00	0.00	36.39	1.03	ok	1000	10000	10000	0.00	GapSeed	24	0	1	0	Zero	416	336	336	11130	11402	10491	0	0	335	327	1.14	1.39	0.29	0.41	0.47	0.08	0.51	91	80	415
cp-sh	synthetic	1000	10000	0.02	0	24	1.5618	0:00:01	10.34	21.65	3.21	3.89	0.00	0.00	33.48	1.06	ok	1000	10000	10000	0.00	SH	24	0	1	0	Zero	416	272	272	13073	13704	12044	2	1025	270	0	1.37	1.53	0.21	0.39	0.54	0.00	0.59	180	143	414
cp-csh	synthetic	1000	10000	0.02	0	24	1.5889	0:00:01	10.04	21.37	3.07	3.74	0.00	0.00	64.74	1.54	ok	1000	10000	10000	0.00	GapSeed	24	0	1	0	Zero	416	272	272	12891	13505	11886	2	5	270	258	1.35	1.56	0.19	0.39	0.61	0.07	0.56	180	144	414
cp-sh	synthetic	1000	10000	0.04	0	24	4.5116	0:00:04	11.32	22.49	4.09	4.77	0.00	0.00	79.79	4.11	ok	1000	10000	9999	0.00	SH	24	0	1	0	Zero	416	178	178	35043	37611	27820	29	14495	175	0	3.76	4.47	1.47	0.40	3.59	0.00	0.49	355	237	413
cp-csh	synthetic	1000	10000	0.04	0	24	3.8383	0:00:03	11.36	22.50	4.11	4.79	0.00	0.00	80.48	3.60	ok	1000	10000	9999	0.00	GapSeed	24	0	1	0	Zero	416	178	178	34231	36751	27232	31	958	175	161	3.68	3.80	1.28	0.36	2.95	0.07	0.48	355	238	413
cp-sh	synthetic	1000	10000	0.06	0	24	10.3867	0:00:10	52.22	63.18	44.83	45.50	0.00	0.00	90.20	9.88	ok	24	10000	9995	0.00	SH	24	0	1	0	Zero	416	118	118	1633023	1656652	846192	3002	344799	115	0	165.67	431.82	70.01	0.56	429.83	0.00	1.44	524	298	413
cp-csh	synthetic	1000	10000	0.06	0	24	10.1531	0:00:10	52.36	63.42	44.98	45.68	0.00	0.00	91.60	9.82	ok	23	10000	9993	0.00	GapSeed	24	0	1	0	Zero	416	118	118	1590504	1613905	825543	3135	79346	118	103	161.39	440.45	73.79	0.35	438.72	2.20	1.38	523	298	416
cp-sh	synthetic	1000	10000	0.08	0	24	10.8641	0:00:10	136.00	147.16	128.75	129.41	0.00	0.00	90.48	10.34	ok	8	10000	9990	0.00	SH	24	0	1	0	Zero	416	76	76	4176488	4214227	2077522	8090	374453	74	0	421.42	1354.99	92.10	0.52	1352.64	0.00	1.83	691	340	414
cp-csh	synthetic	1000	10000	0.08	0	24	11.1341	0:00:11	136.52	147.55	129.10	129.79	0.23	0.00	93.94	10.98	ok	8	10000	9990	0.00	GapSeed	24	0	1	0	Zero	416	76	76	4154145	4191855	2066730	8487	87613	76	63	419.19	1389.40	105.71	0.34	1387.32	5.85	1.74	691	340	416
cp-sh	synthetic	1000	10000	0.1	0	24	11.0941	0:00:11	152.28	189.56	148.81	149.48	0.00	0.00	93.30	10.86	ok	5	10000	9997	0.00	SH	24	0	1	0	Zero	416	47	47	6825734	6877268	3347767	13591	253681	45	0	687.73	2215.13	27.83	0.55	2212.57	0.00	2.02	846	369	414
cp-csh	synthetic	1000	10000	0.1	0	24	11.8175	0:00:11	164.77	189.57	161.20	161.92	0.00	0.00	91.98	11.38	ok	5	10000	9997	0.00	GapSeed	24	0	1	0	Zero	416	47	47	6792285	6843767	3331637	13901	76233	47	37	684.38	2359.80	37.49	0.32	2357.51	9.75	1.96	846	369	416
cp-sh	synthetic	1000	10000	0.12	0	24	10.0472	0:00:10	220.14	231.29	212.85	213.53	0.00	0.00	92.76	9.82	ok	3	10000	9985	0.00	SH	24	0	1	0	Zero	416	27	27	9051473	9114349	4421225	18269	189856	27	0	911.43	3341.39	79.65	0.58	3338.07	0.00	2.73	1002	388	416
cp-csh	synthetic	1000	10000	0.12	0	24	10.6964	0:00:10	220.31	231.46	213.07	213.72	0.00	0.00	92.16	10.35	ok	3	10000	9985	0.00	GapSeed	24	0	1	0	Zero	416	27	27	9048313	9111182	4419758	18510	46554	27	22	911.12	3559.18	73.69	0.40	3556.63	12.87	2.14	1002	388	416
cp-sh	synthetic	1000	10000	0.14	0	24	10.6572	0:00:10	220.01	231.22	215.72	216.06	0.00	0.00	90.96	10.19	ok	3	10000	9999	0.00	SH	24	0	1	0	Zero	416	20	20	11159316	11233613	5433188	22759	136340	20	0	1123.36	3546.06	277.55	0.57	3543.58	0.00	1.91	1134	395	415
cp-csh	synthetic	1000	10000	0.14	0	24	12.5101	0:00:12	244.87	315.14	241.62	242.35	0.00	0.00	91.60	11.98	ok	3	10000	9999	0.00	GapSeed	24	0	1	0	Zero	416	20	20	11150434	11224868	5428931	22931	38755	20	15	1122.49	4163.47	61.36	0.33	4160.60	14.60	2.54	1134	395	416
cp-sh	synthetic	1000	10000	0.01	0	25	1.2390	0:00:01	10.33	21.64	3.21	3.88	0.00	0.00	41.28	1.07	ok	1000	10000	10000	0.00	SH	25	0	1	0	Zero	400	320	320	11241	11521	10611	0	252	319	0	1.15	1.21	0.25	0.39	0.31	0.00	0.51	91	79	399
cp-csh	synthetic	1000	10000	0.01	0	25	1.4414	0:00:01	10.27	21.43	2.96	3.63	0.00	0.00	36.06	1.03	ok	1000	10000	10000	0.00	GapSeed	25	0	1	0	Zero	400	320	320	11181	11454	10557	0	0	319	312	1.15	1.40	0.28	0.37	0.46	0.08	0.57	91	80	399
cp-sh	synthetic	1000	10000	0.02	0	25	1.5279	0:00:01	10.41	21.64	3.19	3.88	0.00	0.00	34.28	1.08	ok	1000	10000	10000	0.00	SH	25	0	1	0	Zero	400	257	257	13230	13869	12201	2	1065	254	0	1.39	1.50	0.18	0.38	0.54	0.00	0.58	180	143	398
cp-csh	synthetic	1000	10000	0.02	0	25	1.5552	0:00:01	10.55	21.46	3.04	3.74	0.00	0.00	32.86	1.02	ok	1000	10000	10000	0.00	GapSeed	25	0	1	0	Zero	400	257	257	13042	13665	12037	2	5	254	244	1.37	1.52	0.22	0.35	0.61	0.07	0.55	180	144	398
cp-sh	synthetic	1000	10000	0.04	0	25	5.8060	0:00:05	12.55	23.81	5.38	6.09	0.00	0.00	89.38	5.70	ok	1000	10000	9999	0.00	SH	25	0	1	0	Zero	400	165	165	43715	46709	33723	38	19189	162	0	4.67	5.77	2.38	0.41	4.86	0.00	0.50	355	235	397
cp-csh	synthetic	1000	10000	0.04	0	25	4.8253	0:00:04	11.32	22.50	4.09	4.78	0.00	0.00	85.59	4.64	ok	1000	10000	9999	0.00	GapSeed	25	0	1	0	Zero	400	165	165	42670	45610	32995	40	1512	162	149	4.56	4.79	2.03	0.32	3.97	0.07	0.50	355	235	397
cp-sh	synthetic	1000	10000	0.06	0	25	10.1782	0:00:10	94.11	105.45	87.01	87.72	0.00	0.00	91.86	9.89	ok	20	10000	9993	0.00	SH	25	0	1	0	Zero	400	106	106	1875097	1899625	967155	3342	342084	104	0	189.96	507.91	70.22	0.50	505.91	0.00	1.50	524	294	398
cp-csh	synthetic	1000	10000	0.06	0	25	10.2357	0:00:10	52.08	63.23	44.80	45.47	0.00	0.00	90.76	9.80	ok	20	10000	9993	0.00	GapSeed	25	0	1	0	Zero	400	106	106	1843643	1868046	951845	3508	74937	106	93	186.80	510.65	78.29	0.31	508.89	2.58	1.44	524	294	400
cp-sh	synthetic	1000	10000	0.08	0	25	11.4844	0:00:11	136.32	189.49	129.10	129.77	0.00	0.00	94.74	11.38	ok	8	10000	9990	0.00	SH	25	0	1	0	Zero	400	70	70	4430248	4468002	2204821	8173	355469	68	0	446.80	1433.19	92.64	0.52	1430.82	0.00	1.85	691	330	398
cp-csh	synthetic	1000	10000	0.08	0	25	11.3720	0:00:11	170.25	189.03	166.46	167.18	0.00	0.00	90.94	10.85	ok	8	10000	9990	0.00	GapSeed	25	0	1	0	Zero	400	70	70	4391570	4429198	2186044	8520	98138	70	56	442.92	1417.67	88.06	0.30	1415.64	5.79	1.73	691	330	400
cp-sh	synthetic	1000	10000	0.1	0	25	11.5964	0:00:11	157.86	189.22	154.46	155.18	0.00	0.00	93.90	11.39	ok	5	10000	9997	0.00	SH	25	0	1	0	Zero	400	42	42	7076140	7127460	3475331	13598	225623	40	0	712.75	2314.64	99.12	0.54	2312.07	0.00	2.03	846	357	397
cp-csh	synthetic	1000	10000	0.1	0	25	10.0895	0:00:10	168.67	189.02	165.65	166.31	0.00	0.00	92.50	9.84	ok	4	10000	9995	0.00	GapSeed	25	0	1	0	Zero	400	41	41	7038643	7089820	3455596	13768	50474	41	33	708.98	2516.65	102.76	0.34	2514.26	9.30	2.04	851	359	400
cp-sh	synthetic	1000	10000	0.12	0	25	12.8109	0:00:12	220.05	231.11	212.67	213.34	0.00	0.00	93.19	12.45	ok	4	10000	9985	0.00	SH	25	0	1	0	Zero	400	28	28	9063198	9124553	4436033	17733	175153	26	0	912.46	3198.14	168.28	0.55	3195.56	0.00	2.03	993	372	398
cp-csh	synthetic	1000	10000	0.12	0	25	10.7665	0:00:10	220.15	231.45	213.05	213.73	0.00	0.00	91.40	10.35	ok	3	10000	9985	0.00	GapSeed	25	0	1	0	Zero	400	27	27	9277454	9340281	4537495	18437	67628	27	19	934.03	3580.92	107.95	0.30	3578.55	12.29	2.07	1002	373	400
cp-sh	synthetic	1000	10000	0.14	0	25	11.9799	0:00:11	220.34	315.23	212.79	213.50	0.00	0.00	88.98	11.17	ok	3	10000	9999	0.00	SH	25	0	1	0	Zero	400	20	20	11383761	11457039	5548932	22458	145238	20	0	1145.70	3986.81	87.77	0.63	3984.09	0.00	2.10	1134	379	399
cp-csh	synthetic	1000	10000	0.14	0	25	12.9395	0:00:12	220.26	275.26	212.86	213.56	0.00	0.00	92.28	12.45	ok	3	10000	9999	0.00	GapSeed	25	0	1	0	Zero	400	20	20	11376984	11450318	5545689	22664	31317	20	17	1145.03	4306.41	67.55	0.31	4303.98	14.58	2.11	1134	379	400
