alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-csh+dt	synthetic	3	10000	0.16	0	8	0.2367	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9986	0.00	CSH	8	0	1	0	Zero	1250	630	630	213561	256042	59908	0	94895	415	217	25.60	71.10	25.67	0.52	70.28	1.88	0.30	1294	809	1209
cp-sh	synthetic	3	10000	0.18	0	8	4.8743	0:00:04	136.50	147.62	129.12	130.05	0.00	0.00	83.29	4.55	ok	3	10000	10020	0.00	SH	8	0	1	0	Zero	1250	523	523	5533628	5633730	2502329	27708	742223	420	229	562.23	1616.65	207.46	0.43	1614.73	0.00	1.49	1431	726	1089
cp-csh	synthetic	3	10000	0.18	0	8	3.4096	0:00:03	94.43	105.45	86.93	87.91	0.00	0.00	74.22	2.98	ok	3	10000	10020	0.00	CSH	8	0	1	0	Zero	1250	592	592	3296132	3367280	1499404	18433	895296	417	180	336.04	1123.76	199.29	0.52	1121.76	16.10	1.48	1431	841	1228
cp-sh+dt	synthetic	3	10000	0.18	0	8	0.7357	0:00:00	18.70	29.82	11.38	12.32	0.00	0.00	0.00	0.48	ok	3	10000	10020	0.00	SH	8	0	1	0	Zero	1250	523	523	810668	996121	208612	0	99425	387	244	99.41	236.96	44.27	0.43	236.16	0.00	0.37	1431	726	1059
cp-csh+dt	synthetic	3	10000	0.18	0	8	0.5377	0:00:00	26.97	38.25	19.81	20.72	0.00	0.00	0.00	0.48	ok	3	10000	10020	0.00	CSH	8	0	1	0	Zero	1250	592	592	485483	582703	127439	0	150648	386	192	58.15	171.35	36.93	0.51	170.51	3.76	0.34	1431	841	1214
cp-sh	synthetic	3	10000	0.2	0	8	6.5822	0:00:06	220.26	315.27	212.85	213.78	0.00	0.00	85.84	6.12	ok	3	10000	10068	0.00	SH	8	0	1	0	Zero	1250	463	463	7784940	7919857	3516382	39743	771942	350	176	786.61	2186.28	86.03	0.42	2184.29	0.00	1.57	1571	787	1086
cp-csh	synthetic	3	10000	0.2	0	8	5.2004	0:00:05	136.52	147.63	129.11	130.06	0.00	0.00	78.84	4.61	ok	3	10000	10068	0.00	CSH	8	0	1	0	Zero	1250	525	525	5580660	5689358	2526925	31201	1000441	348	133	565.07	1727.09	59.70	0.49	1725.12	25.94	1.48	1571	915	1227
cp-sh+dt	synthetic	3	10000	0.2	0	8	0.9974	0:00:00	44.02	55.31	36.90	37.80	0.00	0.00	0.00	0.50	ok	3	10000	10068	0.00	SH	8	0	1	0	Zero	1250	463	463	1221063	1518382	310139	0	107405	312	187	150.81	324.68	22.28	0.41	323.86	0.00	0.41	1571	787	1051
cp-csh+dt	synthetic	3	10000	0.2	0	8	0.8845	0:00:00	44.32	55.35	36.91	37.84	0.00	0.00	0.00	0.49	ok	3	10000	10068	0.00	CSH	8	0	1	0	Zero	1250	525	525	873122	1058006	223641	0	179137	312	141	105.08	287.10	14.33	0.48	286.24	6.06	0.38	1571	915	1211
cp-sh	synthetic	3	10000	0.22	0	8	8.7553	0:00:08	240.29	315.31	232.80	233.74	0.00	0.00	86.81	8.08	ok	3	10000	9975	0.00	SH	8	0	1	0	Zero	1250	447	447	10091428	10262045	4551793	51921	826362	330	155	1026.20	2910.13	126.65	0.41	2908.12	0.00	1.60	1709	803	1087
