alg	cnt	n	e	k	m	pf	band	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time
pa	100000	100	0.05	32	0	0.01	1.370	3.5047	0:00:03	32.25	45.22	26.80	27.20	0.00	0.00	72.79	3.03
pa	100000	100	0.05	32	0	0.4	1.369	3.4012	0:00:03	32.38	45.22	26.79	27.25	0.00	0.00	75.59	3.05
pa	100000	100	0.05	32	0	0.4	1.369	3.4941	0:00:03	32.62	45.22	26.82	27.28	0.00	0.00	76.91	3.17
pa	100000	100	0.05	32	0	0.4	1.369	3.4464	0:00:03	32.39	45.22	26.79	27.21	0.00	0.00	73.99	3.03
pa	100000	100	0.05	32	0	0.8	1.366	3.4384	0:00:03	32.42	45.22	26.80	27.25	0.00	0.00	75.90	3.10
pa	100000	100	0.05	32	0	0.8	1.366	3.5018	0:00:03	32.27	45.22	26.80	27.19	0.00	0.00	71.96	3.01
pa	100000	100	0.05	32	0	0.8	1.366	3.5386	0:00:03	32.35	45.22	26.82	27.27	0.00	0.00	73.40	3.10
pa	100000	100	0.05	32	0	1.0	1.366	3.4807	0:00:03	32.50	45.22	26.80	27.21	0.00	0.00	73.27	3.04
pa	100000	100	0.05	32	0	1.0	1.366	3.5563	0:00:03	32.20	45.22	26.80	27.19	0.00	0.00	71.93	3.08
pa	100000	100	0.05	32	0	1.0	1.366	3.5706	0:00:03	32.40	45.22	26.81	27.22	0.00	0.00	71.72	3.04
pa	100000	100	0.05	7	1	0.01	1.110	6.6015	0:00:06	32.32	45.22	26.84	27.27	0.00	0.00	86.65	6.19
pa	100000	100	0.05	7	1	0.01	1.110	6.7869	0:00:06	32.50	45.22	26.84	27.24	0.00	0.00	90.47	6.63
pa	100000	100	0.05	7	1	0.01	1.110	6.8022	0:00:06	32.46	45.22	26.82	27.27	0.00	0.00	82.99	6.13
pa	100000	100	0.05	7	1	0.4	1.110	7.5249	0:00:07	32.25	45.35	26.85	27.23	0.00	0.00	90.63	7.29
pa	100000	100	0.05	7	1	0.4	1.110	7.6200	0:00:07	32.32	45.35	26.83	27.21	0.00	0.00	86.74	7.09
pa	100000	100	0.05	7	1	0.4	1.110	7.5741	0:00:07	32.33	45.22	26.83	27.21	0.00	0.00	88.20	7.16
pa	100000	100	0.05	7	1	0.8	1.110	8.0510	0:00:08	32.38	45.35	26.84	27.25	0.00	0.00	89.42	7.68
pa	100000	100	0.05	7	1	0.8	1.110	8.0854	0:00:08	32.45	45.35	26.84	27.24	0.00	0.00	90.70	7.82
pa	100000	100	0.05	7	1	0.8	1.110	8.1327	0:00:08	32.53	45.35	26.85	27.31	0.00	0.00	90.40	7.83
pa	100000	100	0.05	7	1	1.0	1.110	8.0870	0:00:08	32.36	45.35	26.87	27.26	0.00	0.00	88.90	7.67
pa	100000	100	0.05	7	1	1.0	1.110	8.1642	0:00:08	32.34	45.35	26.87	27.27	0.00	0.00	87.33	7.62
pa	100000	100	0.05	7	1	1.0	1.110	8.1930	0:00:08	32.39	45.35	26.86	27.30	0.00	0.00	89.93	7.85
pa	100000	100	0.05	9	1	0.01	1.117	5.6698	0:00:05	32.38	45.22	26.84	27.24	0.00	0.00	80.24	5.03
pa	100000	100	0.05	9	1	0.01	1.117	5.5982	0:00:05	32.27	45.22	26.83	27.23	0.00	0.00	83.00	5.12
pa	100000	100	0.05	9	1	0.01	1.117	5.6476	0:00:05	32.42	45.22	26.83	27.24	0.00	0.00	80.73	5.05
pa	100000	100	0.05	9	1	0.4	1.117	6.2920	0:00:06	32.26	45.22	26.85	27.24	0.00	0.00	82.21	5.67
pa	100000	100	0.05	9	1	0.4	1.117	6.1455	0:00:06	32.36	45.22	26.82	27.27	0.00	0.00	83.65	5.63
pa	100000	100	0.05	9	1	0.4	1.117	6.1688	0:00:06	32.16	45.22	26.83	27.21	0.00	0.00	82.69	5.59
pa	100000	100	0.05	9	1	0.8	1.117	6.4393	0:00:06	32.39	45.22	26.82	27.23	0.00	0.00	87.28	6.11
pa	100000	100	0.05	9	1	0.8	1.117	6.4869	0:00:06	32.36	45.22	26.82	27.22	0.00	0.00	86.62	6.10
pa	100000	100	0.05	9	1	0.8	1.117	6.4448	0:00:06	32.34	45.22	26.82	27.23	0.00	0.00	87.35	6.12
pa	100000	100	0.05	9	1	1.0	1.117	6.5281	0:00:06	32.43	45.22	26.82	27.20	0.00	0.00	86.89	6.17
pa	100000	100	0.05	9	1	1.0	1.117	6.5555	0:00:06	32.34	45.22	26.82	27.26	0.00	0.00	85.89	6.10
pa	100000	100	0.05	9	1	1.0	1.117	6.4368	0:00:06	32.54	45.22	26.83	27.23	0.00	0.00	86.83	6.07
pa	100000	100	0.05	11	1	0.01	1.124	4.8272	0:00:04	32.45	45.22	26.86	27.31	0.00	0.00	84.91	4.57
pa	100000	100	0.05	11	1	0.01	1.124	4.8284	0:00:04	32.40	45.35	26.86	27.26	0.00	0.00	84.92	4.58
pa	100000	100	0.05	11	1	0.01	1.124	4.8690	0:00:04	32.29	45.22	26.84	27.23	0.00	0.00	84.39	4.60
pa	100000	100	0.05	11	1	0.4	1.124	5.2200	0:00:05	32.37	45.22	26.86	27.25	0.00	0.00	88.30	5.08
pa	100000	100	0.05	11	1	0.4	1.124	5.2392	0:00:05	32.52	45.22	26.81	27.19	0.00	0.00	88.00	5.09
pa	100000	100	0.05	11	1	0.4	1.124	5.2532	0:00:05	32.35	45.22	26.83	27.23	0.00	0.00	87.75	5.08
pa	100000	100	0.05	11	1	0.8	1.124	5.4870	0:00:05	32.50	45.35	26.84	27.24	0.00	0.00	84.36	5.12
pa	100000	100	0.05	11	1	0.8	1.124	5.5258	0:00:05	32.43	45.35	26.84	27.23	0.00	0.00	83.06	5.07
pa	100000	100	0.05	11	1	0.8	1.124	5.5441	0:00:05	32.25	45.22	26.82	27.25	0.00	0.00	83.69	5.11
pa	100000	100	0.05	11	1	1.0	1.124	5.4415	0:00:05	32.34	45.35	26.85	27.29	0.00	0.00	85.10	5.11
pa	100000	100	0.05	11	1	1.0	1.124	5.4682	0:00:05	32.39	45.35	26.86	27.25	0.00	0.00	84.31	5.08
pa	100000	100	0.05	11	1	1.0	1.124	5.4758	0:00:05	32.37	45.22	26.82	27.25	0.00	0.00	84.17	5.11
pa	100000	100	0.05	14	1	0.01	1.137	4.2574	0:00:04	32.44	45.35	26.91	27.35	0.00	0.00	84.54	4.07
pa	100000	100	0.05	14	1	0.01	1.137	4.1914	0:00:04	32.43	45.35	26.87	27.27	0.00	0.00	85.17	4.06
pa	100000	100	0.05	14	1	0.01	1.137	4.2622	0:00:04	32.32	45.36	26.88	27.28	0.00	0.00	83.76	4.06
pa	100000	100	0.05	14	1	0.4	1.136	4.4748	0:00:04	32.40	45.35	26.87	27.27	0.00	0.00	80.69	4.09
pa	100000	100	0.05	14	1	0.4	1.136	4.4236	0:00:04	32.49	45.35	26.91	27.36	0.00	0.00	80.65	4.06
pa	100000	100	0.05	14	1	0.4	1.136	4.3959	0:00:04	32.46	45.35	26.91	27.45	0.00	0.00	83.02	4.14
pa	100000	100	0.05	14	1	0.8	1.136	4.6187	0:00:04	32.56	45.35	26.85	27.24	0.00	0.00	77.29	4.06
pa	100000	100	0.05	14	1	0.8	1.136	4.6185	0:00:04	32.48	45.35	26.87	27.31	0.00	0.00	78.63	4.10
pa	100000	100	0.05	14	1	0.8	1.136	4.6672	0:00:04	32.48	45.35	26.85	27.34	0.00	0.00	77.11	4.07
pa	100000	100	0.05	14	1	1.0	1.136	4.5994	0:00:04	32.34	45.35	26.88	27.31	0.00	0.00	78.28	4.08
pa	100000	100	0.05	14	1	1.0	1.136	4.5898	0:00:04	32.36	45.35	26.88	27.30	0.00	0.00	78.43	4.09
pa	100000	100	0.05	14	1	1.0	1.136	4.7285	0:00:04	32.38	45.35	26.88	27.42	0.00	0.00	86.91	4.59
pa	100000	100	0.2	6	0	0.01	3.871	6.6832	0:00:06	33.41	45.61	27.14	27.55	0.00	0.00	84.27	6.13
pa	100000	100	0.2	6	0	0.01	3.871	6.6477	0:00:06	33.32	45.61	27.13	27.53	0.00	0.00	84.24	6.10
pa	100000	100	0.2	6	0	0.01	3.871	6.5330	0:00:06	33.30	45.61	27.12	27.51	0.00	0.00	85.86	6.10
pa	100000	100	0.2	6	0	0.4	3.517	6.3573	0:00:06	33.29	45.61	27.12	27.52	0.00	0.00	87.45	6.04
pa	100000	100	0.2	6	0	0.4	3.517	6.3116	0:00:06	33.36	45.61	27.11	27.52	0.00	0.00	90.13	6.16
pa	100000	100	0.2	6	0	0.4	3.517	6.3495	0:00:06	33.30	45.61	27.11	27.53	0.00	0.00	88.83	6.11
pa	100000	100	0.2	6	0	0.8	3.193	5.8696	0:00:05	33.11	45.61	27.11	27.50	0.00	0.00	87.40	5.61
pa	100000	100	0.2	6	0	0.8	3.193	5.9019	0:00:05	32.47	45.48	27.08	27.50	0.00	0.00	86.59	5.59
pa	100000	100	0.2	6	0	0.8	3.193	5.8884	0:00:05	33.17	45.61	27.14	27.54	0.00	0.00	86.95	5.60
pa	100000	100	0.2	6	0	1.0	3.057	5.5732	0:00:05	33.22	45.61	27.12	27.51	0.00	0.00	82.37	5.07
pa	100000	100	0.2	6	0	1.0	3.057	5.6271	0:00:05	33.20	45.61	27.12	27.50	0.00	0.00	82.49	5.11
pa	100000	100	0.2	6	0	1.0	3.057	5.5571	0:00:05	33.30	45.61	27.12	27.51	0.00	0.00	82.06	5.04
pa	100000	100	0.2	8	0	0.01	4.932	8.1884	0:00:08	33.25	45.61	27.11	27.61	0.00	0.00	87.91	7.67
pa	100000	100	0.2	8	0	0.01	4.932	7.8990	0:00:07	33.34	45.61	27.69	28.06	0.00	0.00	85.59	7.28
pa	100000	100	0.2	8	0	0.01	4.932	7.9737	0:00:07	33.17	45.61	27.12	27.51	0.00	0.00	89.79	7.64
pa	100000	100	0.2	8	0	0.4	4.787	8.0154	0:00:08	33.37	64.81	27.10	27.50	0.61	0.00	90.10	7.77
pa	100000	100	0.2	8	0	0.4	4.787	8.0440	0:00:08	33.42	45.61	27.10	27.56	0.00	0.00	89.68	7.69
pa	100000	100	0.2	8	0	0.4	4.787	7.9541	0:00:07	33.40	45.61	27.12	27.54	0.00	0.00	90.02	7.63
pa	100000	100	0.2	8	0	0.8	4.633	7.7827	0:00:07	39.53	51.62	34.09	34.45	2.50	0.00	89.72	7.45
pa	100000	100	0.2	8	0	0.8	4.633	7.6428	0:00:07	33.10	45.61	27.10	27.54	0.00	0.00	90.70	7.43
pa	100000	100	0.2	8	0	0.8	4.633	7.5847	0:00:07	33.53	45.61	27.11	27.52	0.00	0.00	87.40	7.11
pa	100000	100	0.2	8	0	1.0	4.556	7.4258	0:00:07	33.50	45.61	31.77	32.15	3.14	0.00	89.40	7.19
pa	100000	100	0.2	8	0	1.0	4.556	7.4016	0:00:07	33.30	45.61	27.13	27.52	0.00	0.00	83.01	6.65
pa	100000	100	0.2	8	0	1.0	4.556	7.3866	0:00:07	33.34	45.61	27.15	27.56	0.00	0.00	89.35	7.09
pa	100000	100	0.2	10	0	0.01	5.485	8.5489	0:00:08	33.12	45.61	27.14	27.61	0.00	0.00	90.20	8.18
pa	100000	100	0.2	10	0	0.01	5.485	8.4723	0:00:08	33.11	45.61	27.12	27.51	0.00	0.00	90.81	8.20
pa	100000	100	0.2	10	0	0.01	5.485	8.5216	0:00:08	33.39	45.61	27.12	27.51	0.00	0.00	89.78	8.12
pa	100000	100	0.2	10	0	0.4	5.434	8.4055	0:00:08	33.22	45.61	27.11	27.57	0.00	0.00	91.45	8.16
pa	100000	100	0.2	10	0	0.4	5.434	8.5413	0:00:08	33.27	45.61	27.12	27.51	0.00	0.00	89.22	8.10
pa	100000	100	0.2	10	0	0.4	5.434	8.5066	0:00:08	33.41	45.61	27.15	27.56	0.00	0.00	89.45	8.09
pa	100000	100	0.2	10	0	0.8	5.381	8.3555	0:00:08	33.40	45.61	27.11	27.62	0.00	0.00	91.32	8.12
pa	100000	100	0.2	10	0	0.8	5.381	8.3532	0:00:08	33.36	45.61	27.12	27.50	0.00	0.00	91.22	8.08
pa	100000	100	0.2	10	0	0.8	5.381	8.3508	0:00:08	33.21	45.61	27.15	27.54	0.00	0.00	86.09	7.67
pa	100000	100	0.2	10	0	1.0	5.353	8.2751	0:00:08	33.25	45.61	27.12	27.55	0.00	0.00	86.37	7.62
pa	100000	100	0.2	10	0	1.0	5.353	8.1342	0:00:08	33.29	45.61	27.11	27.51	0.00	0.00	88.02	7.64
pa	100000	100	0.2	10	0	1.0	5.353	8.3038	0:00:08	33.33	45.61	27.18	27.63	0.00	0.00	86.23	7.65
pa	100000	100	0.2	12	0	0.01	6.136	9.2587	0:00:09	33.36	45.61	27.12	27.54	0.00	0.00	88.14	8.64
pa	100000	100	0.2	12	0	0.01	6.136	9.1831	0:00:09	33.29	45.61	27.13	27.52	0.00	0.00	88.30	8.59
pa	100000	100	0.2	12	0	0.01	6.136	9.1748	0:00:09	33.10	45.61	27.12	27.49	0.00	0.00	90.67	8.82
pa	100000	100	0.2	12	0	0.4	6.118	9.1622	0:00:09	33.14	45.61	27.17	27.55	0.00	0.00	88.96	8.63
pa	100000	100	0.2	12	0	0.4	6.118	9.1277	0:00:09	33.14	45.61	27.13	27.51	0.00	0.00	89.49	8.65
pa	100000	100	0.2	12	0	0.4	6.118	9.1514	0:00:09	33.25	45.61	27.16	27.59	0.00	0.00	90.43	8.76
pa	100000	100	0.2	12	0	0.8	6.099	9.0532	0:00:09	33.46	45.61	27.16	27.56	0.00	0.00	90.26	8.65
pa	100000	100	0.2	12	0	0.8	6.099	9.0680	0:00:09	33.23	45.61	27.14	27.53	0.00	0.00	91.74	8.80
pa	100000	100	0.2	12	0	0.8	6.099	9.0176	0:00:09	33.41	45.61	27.16	27.59	0.00	0.00	91.15	8.70
pa	100000	100	0.2	12	0	1.0	6.090	8.9627	0:00:08	33.20	45.61	27.12	27.51	0.00	0.00	91.16	8.68
pa	100000	100	0.2	12	0	1.0	6.090	8.9307	0:00:08	33.44	45.61	27.11	27.54	0.00	0.00	92.25	8.72
pa	100000	100	0.2	12	0	1.0	6.090	8.9351	0:00:08	33.11	45.61	27.13	27.50	0.00	0.00	91.64	8.67
pa	100000	100	0.2	15	0	0.01	6.606	9.1570	0:00:09	33.46	45.61	27.12	27.49	0.00	0.00	89.69	8.71
pa	100000	100	0.2	15	0	0.01	6.606	9.3538	0:00:09	33.27	45.61	27.10	27.49	0.00	0.00	87.36	8.65
pa	100000	100	0.2	15	0	0.01	6.606	9.2464	0:00:09	33.20	45.61	27.11	27.50	0.00	0.00	88.04	8.63
pa	100000	100	0.2	15	0	0.4	6.602	9.3276	0:00:09	33.64	45.61	27.16	27.53	0.00	0.00	87.38	8.62
pa	100000	100	0.2	15	0	0.4	6.602	9.3016	0:00:09	33.20	45.61	27.18	27.62	0.00	0.00	88.92	8.74
pa	100000	100	0.2	15	0	0.4	6.602	9.3322	0:00:09	33.50	45.61	27.16	27.55	0.00	0.00	87.43	8.64
pa	100000	100	0.2	15	0	0.8	6.598	9.2054	0:00:09	33.36	45.61	27.13	27.52	0.00	0.00	89.08	8.68
pa	100000	100	0.2	15	0	0.8	6.598	9.2745	0:00:09	33.38	45.48	27.08	27.46	0.00	0.00	88.19	8.66
pa	100000	100	0.2	15	0	0.8	6.598	9.1742	0:00:09	33.22	45.61	27.12	27.49	0.00	0.00	89.28	8.67
pa	100000	100	0.2	15	0	1.0	6.596	9.2307	0:00:09	33.30	45.61	27.09	27.47	0.00	0.00	88.52	8.65
pa	100000	100	0.2	15	0	1.0	6.596	9.1741	0:00:09	33.27	45.61	27.09	27.48	0.00	0.00	90.34	8.78
pa	100000	100	0.2	15	0	1.0	6.596	9.2385	0:00:09	33.32	45.61	27.09	27.48	0.00	0.00	88.22	8.63
pa	100000	100	0.2	20	0	0.01	6.661	8.9749	0:00:08	33.16	45.61	27.14	27.52	0.00	0.00	91.73	8.73
pa	100000	100	0.2	20	0	0.01	6.661	9.0863	0:00:09	33.31	45.61	27.14	27.51	0.00	0.00	90.65	8.69
pa	100000	100	0.2	20	0	0.01	6.661	8.9016	0:00:08	33.20	45.61	27.14	27.52	0.00	0.00	91.79	8.65
pa	100000	100	0.2	20	0	0.4	6.661	9.0768	0:00:09	33.22	45.61	27.11	27.50	0.00	0.00	89.90	8.64
pa	100000	100	0.2	20	0	0.4	6.661	9.1624	0:00:09	33.30	45.61	27.12	27.51	0.00	0.00	89.40	8.67
pa	100000	100	0.2	20	0	0.4	6.661	9.1119	0:00:09	33.34	45.61	27.12	27.50	0.00	0.00	90.00	8.69
pa	100000	100	0.2	20	0	0.8	6.660	9.1548	0:00:09	33.35	45.61	27.11	27.49	0.00	0.00	90.13	8.72
pa	100000	100	0.2	20	0	0.8	6.660	9.1686	0:00:09	33.40	45.61	27.12	27.50	0.00	0.00	89.00	8.65
pa	100000	100	0.2	20	0	0.8	6.660	9.2280	0:00:09	33.41	45.61	27.11	27.50	0.00	0.00	88.33	8.62
pa	100000	100	0.2	20	0	1.0	6.660	9.0868	0:00:09	33.14	45.61	27.15	27.55	0.00	0.00	90.13	8.67
pa	100000	100	0.2	20	0	1.0	6.660	9.2036	0:00:09	33.41	45.61	27.12	27.51	0.00	0.00	88.78	8.66
pa	100000	100	0.2	20	0	1.0	6.660	9.1825	0:00:09	33.28	45.61	27.12	27.51	0.00	0.00	89.40	8.70
pa	100000	100	0.2	32	0	0.01	7.031	12.9286	0:00:12	33.24	45.61	27.15	27.53	0.00	0.00	91.18	12.26
pa	100000	100	0.2	32	0	0.01	7.031	12.8702	0:00:12	33.23	45.61	27.12	27.54	0.00	0.00	92.50	12.40
pa	100000	100	0.2	32	0	0.01	7.031	13.1640	0:00:13	33.54	45.61	27.12	27.51	0.00	0.00	93.29	12.77
pa	100000	100	0.2	32	0	0.4	7.022	13.1874	0:00:13	33.43	45.61	27.12	27.50	0.00	0.00	92.74	12.71
pa	100000	100	0.2	32	0	0.4	7.022	13.3049	0:00:13	33.20	45.61	27.13	27.55	0.00	0.00	91.93	12.71
pa	100000	100	0.2	32	0	0.4	7.022	13.3979	0:00:13	33.26	45.61	27.14	27.52	0.00	0.00	91.21	12.69
pa	100000	100	0.2	32	0	0.8	7.013	13.1132	0:00:13	33.16	45.61	27.12	27.49	0.00	0.00	93.80	12.77
pa	100000	100	0.2	32	0	0.8	7.013	13.3153	0:00:13	33.12	45.61	27.11	27.47	0.00	0.00	92.45	12.80
pa	100000	100	0.2	32	0	0.8	7.013	13.4417	0:00:13	33.27	45.61	27.12	27.50	0.00	0.00	90.83	12.70
pa	100000	100	0.2	32	0	1.0	7.008	13.3218	0:00:13	33.08	45.61	27.16	27.55	0.00	0.00	93.07	12.88
pa	100000	100	0.2	32	0	1.0	7.008	13.4403	0:00:13	33.23	45.61	27.16	27.59	0.00	0.00	91.89	12.83
pa	100000	100	0.2	32	0	1.0	7.008	13.5593	0:00:13	33.17	45.61	27.12	27.52	0.00	0.00	91.09	12.82
pa	100000	100	0.2	7	1	0.01	2.088	6.9929	0:00:06	33.05	45.61	27.14	27.51	0.00	0.00	87.94	6.64
pa	100000	100	0.2	7	1	0.01	2.088	7.0397	0:00:07	33.38	45.61	27.13	27.49	0.00	0.00	87.07	6.61
pa	100000	100	0.2	7	1	0.01	2.088	7.1146	0:00:07	33.12	45.61	27.14	27.58	0.00	0.00	87.99	6.75
pa	100000	100	0.2	7	1	0.4	1.893	7.2451	0:00:07	33.41	45.61	27.14	27.52	0.00	0.00	85.50	6.70
pa	100000	100	0.2	7	1	0.4	1.893	7.2254	0:00:07	33.35	45.61	27.14	27.52	0.00	0.00	85.12	6.63
pa	100000	100	0.2	7	1	0.4	1.893	7.2851	0:00:07	33.27	45.61	27.13	27.50	0.00	0.00	91.14	7.13
pa	100000	100	0.2	7	1	0.8	1.835	7.4222	0:00:07	33.28	45.61	27.14	27.53	0.00	0.00	84.36	6.75
pa	100000	100	0.2	7	1	0.8	1.835	7.5088	0:00:07	33.30	45.62	27.14	27.53	0.00	0.00	88.70	7.15
pa	100000	100	0.2	7	1	0.8	1.835	7.5328	0:00:07	33.41	45.61	27.15	27.53	0.00	0.00	87.75	7.09
pa	100000	100	0.2	7	1	1.0	1.819	7.5465	0:00:07	33.13	45.61	27.16	27.53	0.00	0.00	87.81	7.11
pa	100000	100	0.2	7	1	1.0	1.819	7.4990	0:00:07	33.23	45.61	27.16	27.54	0.00	0.00	88.54	7.11
pa	100000	100	0.2	7	1	1.0	1.819	7.5998	0:00:07	33.29	45.61	27.15	27.58	0.00	0.00	87.91	7.16
pa	100000	100	0.2	9	1	0.01	2.560	6.7509	0:00:06	33.29	45.62	27.12	27.50	0.00	0.00	83.73	6.16
pa	100000	100	0.2	9	1	0.01	2.560	6.9838	0:00:06	33.20	45.62	27.13	27.50	0.00	0.00	88.20	6.65
pa	100000	100	0.2	9	1	0.01	2.560	6.6030	0:00:06	33.29	45.61	27.14	27.51	0.00	0.00	85.28	6.12
pa	100000	100	0.2	9	1	0.4	2.374	6.9093	0:00:06	33.27	45.61	27.13	27.49	0.00	0.00	88.40	6.59
pa	100000	100	0.2	9	1	0.4	2.374	6.8746	0:00:06	33.43	45.61	27.16	27.55	0.00	0.00	90.49	6.71
pa	100000	100	0.2	9	1	0.4	2.374	6.6347	0:00:06	33.45	45.61	27.12	27.61	0.00	0.00	86.33	6.21
pa	100000	100	0.2	9	1	0.8	2.264	7.0870	0:00:07	33.27	45.61	27.15	27.60	0.00	0.00	86.21	6.60
pa	100000	100	0.2	9	1	0.8	2.264	6.6642	0:00:06	33.59	45.61	27.14	27.53	0.00	0.00	84.48	6.10
pa	100000	100	0.2	9	1	0.8	2.264	6.6276	0:00:06	33.14	45.61	27.14	27.58	0.00	0.00	86.31	6.19
pa	100000	100	0.2	9	1	1.0	2.224	7.0231	0:00:07	33.32	45.49	27.10	27.49	0.00	0.00	87.79	6.64
pa	100000	100	0.2	9	1	1.0	2.224	6.5714	0:00:06	33.22	45.49	27.11	27.50	0.00	0.00	85.07	6.07
pa	100000	100	0.2	9	1	1.0	2.224	6.5469	0:00:06	33.54	45.61	27.16	27.54	0.00	0.00	86.15	6.11
pa	100000	100	0.2	11	1	0.01	3.171	7.0364	0:00:07	33.28	45.61	27.12	27.50	0.00	0.00	87.99	6.68
pa	100000	100	0.2	11	1	0.01	3.171	7.0477	0:00:07	33.24	45.61	27.11	27.49	0.00	0.00	87.01	6.60
pa	100000	100	0.2	11	1	0.01	3.171	7.0207	0:00:07	33.48	45.61	27.12	27.55	0.00	0.00	87.81	6.66
pa	100000	100	0.2	11	1	0.4	3.022	7.1070	0:00:07	33.51	45.61	27.13	27.51	0.00	0.00	85.99	6.58
pa	100000	100	0.2	11	1	0.4	3.022	7.0387	0:00:07	33.42	45.61	27.18	27.56	0.00	0.00	87.09	6.61
pa	100000	100	0.2	11	1	0.4	3.022	6.9696	0:00:06	33.41	45.61	27.15	27.55	0.00	0.00	87.96	6.62
pa	100000	100	0.2	11	1	0.8	2.897	6.9518	0:00:06	33.36	45.61	27.16	27.55	0.00	0.00	87.88	6.58
pa	100000	100	0.2	11	1	0.8	2.897	6.9781	0:00:06	33.31	45.61	27.16	27.54	0.00	0.00	87.42	6.59
pa	100000	100	0.2	11	1	0.8	2.897	6.9522	0:00:06	33.11	45.61	27.20	27.59	0.00	0.00	88.90	6.65
pa	100000	100	0.2	11	1	1.0	2.838	6.8191	0:00:06	33.09	45.61	27.18	27.55	0.00	0.00	90.63	6.67
pa	100000	100	0.2	11	1	1.0	2.838	6.8034	0:00:06	33.29	45.61	27.19	27.58	0.00	0.00	90.54	6.64
pa	100000	100	0.2	11	1	1.0	2.838	6.8138	0:00:06	33.40	45.61	27.15	27.57	0.00	0.00	83.11	6.17
pa	100000	100	0.2	14	1	0.01	4.235	8.2213	0:00:08	33.12	45.61	27.11	27.46	0.00	0.00	87.22	7.66
pa	100000	100	0.2	14	1	0.01	4.235	8.1735	0:00:08	33.35	45.61	27.13	27.54	0.00	0.00	87.79	7.67
pa	100000	100	0.2	14	1	0.01	4.235	8.1823	0:00:08	33.37	45.61	27.11	27.49	0.00	0.00	88.00	7.68
pa	100000	100	0.2	14	1	0.4	4.158	8.3090	0:00:08	33.21	45.61	27.12	27.54	0.00	0.00	86.82	7.69
pa	100000	100	0.2	14	1	0.4	4.158	8.0897	0:00:08	33.24	45.61	27.15	27.53	0.00	0.00	89.00	7.67
pa	100000	100	0.2	14	1	0.4	4.158	8.2475	0:00:08	33.27	45.61	27.12	27.51	0.00	0.00	86.80	7.63
pa	100000	100	0.2	14	1	0.8	4.079	8.0029	0:00:08	33.41	45.61	27.13	27.53	0.00	0.00	90.11	7.69
pa	100000	100	0.2	14	1	0.8	4.079	7.9418	0:00:07	33.30	45.62	27.16	27.54	0.00	0.00	91.17	7.73
pa	100000	100	0.2	14	1	0.8	4.079	8.0877	0:00:08	33.17	45.61	27.16	27.57	0.00	0.00	88.92	7.68
pa	100000	100	0.2	14	1	1.0	4.034	8.0257	0:00:08	33.25	45.61	27.16	27.53	0.00	0.00	89.09	7.62
pa	100000	100	0.2	14	1	1.0	4.034	7.9898	0:00:07	33.15	45.61	27.12	27.51	0.00	0.00	90.22	7.70
pa	100000	100	0.2	14	1	1.0	4.034	7.8588	0:00:07	33.27	45.61	27.16	27.59	0.00	0.00	91.49	7.68
pa	33333	300	0.01	6	0	0.01	1.020	2.0453	0:00:02	28.26	41.32	22.80	23.82	0.00	0.00	49.94	1.49
pa	33333	300	0.01	6	0	0.4	1.020	2.0240	0:00:02	28.28	41.20	22.81	24.02	0.00	0.00	49.38	1.48
pa	33333	300	0.01	6	0	0.8	1.020	2.3852	0:00:02	28.34	41.20	22.82	23.85	0.00	0.00	65.00	2.04
pa	33333	300	0.01	6	0	1.0	1.020	2.2513	0:00:02	28.33	41.20	22.79	23.78	0.00	0.00	68.91	2.03
pa	33333	300	0.01	8	0	0.01	1.021	1.5928	0:00:01	28.32	41.20	22.79	23.78	0.00	0.00	65.36	1.52
pa	33333	300	0.01	8	0	0.4	1.021	1.8395	0:00:01	28.29	41.20	22.77	23.78	0.00	0.00	55.49	1.49
pa	33333	300	0.01	8	0	0.8	1.021	1.8275	0:00:01	28.35	41.20	22.75	23.58	0.00	0.00	56.36	1.51
pa	33333	300	0.01	8	0	1.0	1.021	1.7660	0:00:01	28.20	41.20	22.75	23.74	0.00	0.00	57.85	1.50
pa	33333	300	0.01	10	0	0.01	1.021	1.3346	0:00:01	28.34	41.20	22.73	23.47	0.00	0.00	38.28	0.99
pa	33333	300	0.01	10	0	0.4	1.021	1.5314	0:00:01	28.28	41.20	22.79	24.02	0.00	0.00	32.49	0.99
pa	33333	300	0.01	10	0	0.8	1.021	1.5699	0:00:01	28.48	41.20	22.79	23.92	0.00	0.00	65.62	1.52
pa	33333	300	0.01	10	0	1.0	1.021	1.2609	0:00:01	28.31	41.20	22.75	23.77	0.00	0.00	40.45	1.00
pa	33333	300	0.01	12	0	0.01	1.022	1.2593	0:00:01	28.38	41.20	22.72	23.73	0.00	0.00	41.38	1.01
pa	33333	300	0.01	12	0	0.4	1.022	1.3762	0:00:01	28.52	41.20	22.72	23.58	0.00	0.00	37.85	0.99
pa	33333	300	0.01	12	0	0.8	1.022	1.2274	0:00:01	28.29	41.20	22.76	23.48	0.00	0.00	41.59	1.00
pa	33333	300	0.01	12	0	1.0	1.022	1.1513	0:00:01	28.26	41.20	22.73	23.43	0.00	0.00	45.12	0.99
pa	33333	300	0.01	15	0	0.01	1.022	1.1289	0:00:01	28.38	41.20	22.71	23.45	0.00	0.00	45.21	0.99
