alg	cnt	n	e	k	m	pf	band	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time
pa	10	100000	0.2	8	1	0.01		10.0456	0:00:10	391.77	422.82	385.71	386.10	0.00	0.00	86.22	9.15
pa	10	100000	0.2	8	1	0.01		10.0422	0:00:10	391.35	422.45	385.32	385.72	0.00	0.00	87.35	9.26
pa	10	100000	0.2	8	1	0.4		10.0215	0:00:10	126.93	152.14	120.83	121.21	0.00	0.00	89.61	9.46
pa	10	100000	0.2	8	1	0.4		10.0187	0:00:10	126.84	152.14	120.82	121.19	0.00	0.00	91.03	9.62
pa	10	100000	0.2	8	1	0.8		10.0439	0:00:10	126.73	152.00	120.65	121.07	0.00	0.00	89.01	9.38
pa	10	100000	0.2	8	1	0.8		10.0196	0:00:10	126.62	152.00	120.63	121.04	0.00	0.00	90.03	9.50
pa	10	100000	0.2	8	1	1.0		10.0233	0:00:10	124.03	149.17	117.81	118.23	0.00	0.00	86.60	9.15
pa	10	100000	0.2	8	1	1.0		10.0365	0:00:10	124.21	149.17	117.82	118.24	0.00	0.00	91.86	9.71
pa	10	100000	0.2	9	1	0.01		10.0546	0:00:10	372.94	392.96	367.16	367.54	0.00	0.00	87.11	9.23
pa	10	100000	0.2	9	1	0.01		10.0504	0:00:10	380.91	400.46	374.83	375.20	0.00	0.00	86.58	9.18
pa	10	100000	0.2	9	1	0.4	11.471	7.2228	0:00:07	87.55	107.45	81.58	81.95	0.00	0.00	85.00	6.62
pa	10	100000	0.2	9	1	0.4	11.471	7.1260	0:00:07	87.32	107.21	81.38	81.78	0.00	0.00	84.47	6.51
pa	10	100000	0.2	9	1	0.8	3.376	3.6190	0:00:03	75.23	95.20	69.34	69.72	0.00	0.00	69.90	3.01
pa	10	100000	0.2	9	1	0.8	3.376	3.5522	0:00:03	75.38	95.20	69.34	69.76	0.00	0.00	73.88	3.13
pa	10	100000	0.2	9	1	1.0	3.018	4.4074	0:00:04	71.39	91.63	65.37	65.74	0.00	0.00	80.51	4.03
pa	10	100000	0.2	9	1	1.0	3.018	4.4376	0:00:04	71.49	91.63	65.41	65.80	0.00	0.00	81.38	4.07
pa	10	100000	0.2	10	1	0.01		10.0452	0:00:10	384.55	400.70	378.31	378.74	0.00	0.00	85.83	9.10
pa	10	100000	0.2	10	1	0.01		10.0361	0:00:10	385.82	402.50	380.14	380.56	0.00	0.00	86.47	9.17
pa	10	100000	0.2	10	1	0.4		10.0302	0:00:10	275.23	290.86	269.05	269.53	0.00	0.00	89.24	9.44
pa	10	100000	0.2	10	1	0.4		10.0319	0:00:10	268.12	284.18	262.25	262.62	0.00	0.00	85.24	9.04
pa	10	100000	0.2	10	1	0.8	5.524	2.8866	0:00:02	60.45	71.35	54.25	54.67	0.00	0.00	71.37	2.54
pa	10	100000	0.2	10	1	0.8	5.524	2.7558	0:00:02	61.34	72.31	55.27	55.68	0.00	0.00	72.55	2.47
pa	10	100000	0.2	10	1	1.0	4.246	2.2477	0:00:02	60.11	71.20	54.11	54.48	0.00	0.00	67.17	2.00
pa	10	100000	0.2	10	1	1.0	4.246	2.4082	0:00:02	60.12	71.20	54.10	54.48	0.00	0.00	63.53	2.02
pa	10	100000	0.2	11	1	0.01		10.0478	0:00:10	392.95	408.86	387.46	387.84	0.00	0.00	86.48	9.17
pa	10	100000	0.2	11	1	0.01		10.0449	0:00:10	404.15	419.83	398.59	398.99	0.00	0.00	86.52	9.16
pa	10	100000	0.2	11	1	0.4		10.0406	0:00:10	353.16	373.25	347.22	347.60	0.00	0.00	87.95	9.30
pa	10	100000	0.2	11	1	0.4		10.0394	0:00:10	362.07	385.44	356.18	356.55	0.00	0.00	86.07	9.13
pa	10	100000	0.2	11	1	0.8	14.602	7.4393	0:00:07	79.07	90.19	73.11	73.47	0.00	0.00	88.87	7.10
pa	10	100000	0.2	11	1	0.8	14.602	7.1728	0:00:07	79.27	90.19	73.10	73.48	0.00	0.00	85.74	6.62
pa	10	100000	0.2	11	1	1.0	7.239	3.1418	0:00:03	69.31	80.50	63.20	63.59	0.00	0.00	80.19	3.00
pa	10	100000	0.2	11	1	1.0	7.239	3.1023	0:00:03	69.22	80.50	63.18	63.56	0.00	0.00	66.41	2.56
pa	10	100000	0.2	14	1	0.01		10.0413	0:00:10	439.99	463.29	433.84	434.25	0.00	0.00	86.22	9.15
pa	10	100000	0.2	14	1	0.01		10.0430	0:00:10	436.69	460.29	430.73	431.12	0.00	0.00	87.33	9.24
pa	10	100000	0.2	14	1	0.4		10.0483	0:00:10	414.11	433.07	408.05	408.45	0.00	0.00	85.58	9.07
pa	10	100000	0.2	14	1	0.4		10.0715	0:00:10	431.65	450.77	426.61	426.98	0.00	0.00	84.47	8.96
pa	10	100000	0.2	14	1	0.8		10.0419	0:00:10	420.78	435.10	415.01	415.39	0.00	0.00	86.33	9.14
pa	10	100000	0.2	14	1	0.8		10.0462	0:00:10	408.09	422.82	402.05	402.42	0.00	0.00	87.09	9.24
pa	10	100000	0.2	14	1	1.0		10.0570	0:00:10	399.30	421.45	393.43	393.84	0.00	0.00	86.39	9.17
pa	10	100000	0.2	14	1	1.0		10.0451	0:00:10	398.09	419.95	392.04	392.45	0.00	0.00	85.82	9.09
pa	3	300000	0.01	6	0	0.01	1.024	4.2878	0:00:04	208.28	230.31	202.16	202.55	0.00	0.00	81.84	4.00
pa	3	300000	0.01	6	0	0.01	1.024	4.9577	0:00:04	220.08	242.28	214.05	214.44	0.00	0.00	76.84	4.20
pa	3	300000	0.01	6	0	0.4	1.023	8.8259	0:00:08	214.11	236.64	207.97	208.38	0.00	0.00	82.37	7.71
pa	3	300000	0.01	6	0	0.4	1.023	8.9433	0:00:08	225.86	248.62	219.50	219.87	0.00	0.00	82.75	7.87
pa	3	300000	0.01	6	0	0.8		10.0261	0:00:10	190.42	213.93	184.52	184.96	0.00	0.00	81.06	8.60
pa	3	300000	0.01	6	0	0.8		10.0246	0:00:10	191.29	214.71	185.29	185.67	0.00	0.00	84.93	9.00
pa	3	300000	0.01	6	0	1.0		10.0382	0:00:10	181.30	204.39	175.33	175.76	0.00	0.00	89.96	9.52
pa	3	300000	0.01	6	0	1.0		10.0303	0:00:10	181.66	204.39	175.35	175.78	0.00	0.00	86.32	9.15
pa	3	300000	0.01	7	0	0.01	1.024	1.0649	0:00:01	87.15	103.34	81.14	81.53	0.00	0.00	48.79	1.00
pa	3	300000	0.01	7	0	0.01	1.024	1.0736	0:00:01	87.28	103.34	81.14	81.51	0.00	0.00	47.96	1.00
pa	3	300000	0.01	7	0	0.4	1.023	2.4089	0:00:02	75.27	101.09	69.20	69.58	0.00	0.00	64.44	2.02
pa	3	300000	0.01	7	0	0.4	1.023	2.4911	0:00:02	75.59	101.09	69.20	69.61	0.00	0.00	60.21	1.97
pa	3	300000	0.01	7	0	0.8	1.023	2.9355	0:00:02	94.95	111.11	88.93	89.31	0.00	0.00	68.86	2.48
pa	3	300000	0.01	7	0	0.8	1.023	2.7592	0:00:02	94.92	111.11	88.94	89.33	0.00	0.00	73.95	2.54
pa	3	300000	0.01	7	0	1.0		10.0176	0:00:10	68.11	86.12	62.20	62.59	0.00	0.00	88.21	9.28
pa	3	300000	0.01	7	0	1.0		10.0194	0:00:10	68.09	86.12	62.20	62.61	0.00	0.00	89.18	9.41
pa	3	300000	0.01	8	0	0.01	1.026	0.4937	0:00:00	2.86	7.10	0.04	0.37	0.00	0.00	0.00	0.00
pa	3	300000	0.01	8	0	0.01	1.026	0.4858	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	8	0	0.4	1.024	1.3101	0:00:01	56.97	68.41	51.09	51.48	0.00	0.00	37.98	0.98
pa	3	300000	0.01	8	0	0.4	1.024	1.5768	0:00:01	57.18	68.41	51.08	51.47	0.00	0.00	33.42	1.02
pa	3	300000	0.01	8	0	0.8	1.024	1.0046	0:00:01	46.20	61.06	40.28	40.69	0.00	0.00	0.00	0.45
pa	3	300000	0.01	8	0	0.8	1.024	0.9669	0:00:00	46.33	61.06	40.29	40.70	0.00	0.00	0.00	0.47
pa	3	300000	0.01	8	0	1.0	1.024	3.3111	0:00:03	51.34	66.53	45.45	45.82	0.00	0.00	76.69	2.99
pa	3	300000	0.01	8	0	1.0	1.024	2.9923	0:00:02	51.23	66.53	45.47	45.95	0.00	0.00	68.09	2.51
pa	3	300000	0.01	9	0	0.01	1.028	0.2808	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	9	0	0.01	1.028	0.2974	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	9	0	0.4	1.024	1.1291	0:00:01	63.04	74.29	57.08	57.45	0.00	0.00	44.76	0.99
pa	3	300000	0.01	9	0	0.4	1.024	0.9954	0:00:00	55.87	67.25	50.03	50.39	0.00	0.00	0.00	0.52
pa	3	300000	0.01	9	0	0.8	1.024	0.6796	0:00:00	46.62	60.63	40.53	40.91	0.00	0.00	0.00	0.51
pa	3	300000	0.01	9	0	0.8	1.024	0.6768	0:00:00	46.48	60.63	40.55	40.95	0.00	0.00	0.00	0.45
pa	3	300000	0.01	9	0	1.0	1.024	0.4693	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	9	0	1.0	1.024	0.4767	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	10	0	0.01	1.030	0.2717	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	10	0	0.01	1.030	0.2318	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	10	0	0.4	1.024	0.7423	0:00:00	55.71	66.65	49.54	49.95	0.00	0.00	0.00	0.49
pa	3	300000	0.01	10	0	0.4	1.024	0.8763	0:00:00	55.76	66.65	49.49	49.88	0.00	0.00	0.00	0.47
pa	3	300000	0.01	10	0	0.8	1.024	0.4548	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	10	0	0.8	1.024	0.5280	0:00:00	43.52	58.25	37.48	37.88	0.00	0.00	0.00	0.48
pa	3	300000	0.01	10	0	1.0	1.024	0.2518	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	10	0	1.0	1.024	0.2582	0:00:00	0.61	4.07	0.27	0.29	0.00	0.00	0.00	0.00
pa	3	300000	0.01	11	0	0.01	1.038	0.2356	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	11	0	0.01	1.038	0.2261	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	11	0	0.4	1.024	0.7018	0:00:00	58.99	70.22	53.04	53.41	0.00	0.00	0.00	0.49
pa	3	300000	0.01	11	0	0.4	1.024	0.7261	0:00:00	59.06	70.22	53.04	53.42	0.00	0.00	0.00	0.47
pa	3	300000	0.01	11	0	0.8	1.024	0.4061	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	11	0	0.8	1.024	0.4321	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	11	0	1.0	1.024	0.2110	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	11	0	1.0	1.024	0.2423	0:00:00	0.00	1.31	0.05	0.06	0.00	0.00	0.00	0.00
pa	3	300000	0.01	15	0	0.01	1.238	0.2688	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	15	0	0.01	1.238	0.2797	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	15	0	0.4	1.026	0.4434	0:00:00	18.66	40.06	12.91	13.28	0.00	0.00	0.00	0.00
pa	3	300000	0.01	15	0	0.4	1.026	0.4807	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	15	0	0.8	1.026	0.2574	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	15	0	0.8	1.026	0.2776	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	15	0	1.0	1.026	0.1603	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	15	0	1.0	1.026	0.1671	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	20	0	0.01	11.618	6.1599	0:00:06	166.36	184.06	160.50	160.90	0.00	0.00	77.76	5.28
pa	3	300000	0.01	20	0	0.01	11.618	5.5616	0:00:05	169.38	184.11	163.58	163.96	0.00	0.00	81.82	5.03
pa	3	300000	0.01	20	0	0.4	1.028	0.2523	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	20	0	0.4	1.028	0.2322	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	20	0	0.8	1.028	0.2787	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	20	0	0.8	1.028	0.2209	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	20	0	1.0	1.028	0.3611	0:00:00	0.50	1.63	0.21	0.22	0.00	0.00	0.00	0.00
pa	3	300000	0.01	20	0	1.0	1.028	0.1905	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.01	32	0	0.01		11.3699	0:00:11	20452.87	24618.39	21029.34	21029.70	0.00	0.00	76.59	9.18
pa	3	300000	0.01	32	0	0.01		10.0114	0:00:10	18734.39	24618.39	19405.83	19406.21	0.00	0.00	80.58	8.55
pa	3	300000	0.01	32	0	0.4		10.0125	0:00:10	17379.99	24618.39	17979.79	17980.14	0.00	0.00	77.64	8.31
pa	3	300000	0.01	32	0	0.4		11.3022	0:00:11	18147.19	24618.39	18693.63	18693.99	0.00	0.00	74.76	8.82
pa	3	300000	0.01	32	0	0.8		10.0137	0:00:10	17479.77	24618.39	17802.19	17802.56	0.00	0.00	80.28	8.54
pa	3	300000	0.01	32	0	0.8		10.0305	0:00:10	18428.06	24618.39	19032.86	19033.23	0.00	0.00	82.04	8.57
pa	3	300000	0.01	32	0	1.0		11.2148	0:00:11	20202.49	24618.39	20466.87	20467.27	0.00	0.00	77.41	9.17
pa	3	300000	0.01	32	0	1.0		11.3389	0:00:11	20753.07	24618.39	21158.83	21159.20	0.00	0.00	77.32	9.25
pa	3	300000	0.01	7	1	0.01		10.0834	0:00:10	1236.71	1604.30	1230.60	1231.00	0.00	0.00	86.83	9.26
pa	3	300000	0.01	7	1	0.01		10.0897	0:00:10	1236.54	1604.30	1230.60	1230.96	0.00	0.00	85.15	9.10
pa	3	300000	0.01	7	1	0.4		10.0989	0:00:10	1236.57	1604.30	1230.59	1230.94	0.00	0.00	90.05	9.55
pa	3	300000	0.01	7	1	0.4		10.0813	0:00:10	1236.54	1604.30	1230.58	1230.97	0.00	0.00	89.25	9.46
pa	3	300000	0.01	7	1	0.8		10.0904	0:00:10	1236.54	1604.30	1230.59	1230.97	0.00	0.00	88.01	9.35
pa	3	300000	0.01	7	1	0.8		10.0798	0:00:10	1236.55	1604.30	1230.59	1231.00	0.00	0.00	85.13	9.04
pa	3	300000	0.01	7	1	1.0		10.1156	0:00:10	1236.59	1604.30	1230.60	1231.01	0.00	0.00	84.23	8.97
pa	3	300000	0.01	7	1	1.0		10.0851	0:00:10	1236.55	1604.30	1230.64	1231.04	0.00	0.00	86.68	9.21
pa	3	300000	0.01	8	1	0.01		10.0609	0:00:10	564.67	660.38	558.52	558.94	0.00	0.00	90.18	9.56
pa	3	300000	0.01	8	1	0.01		10.0476	0:00:10	561.76	657.59	555.73	556.12	0.00	0.00	87.78	9.30
pa	3	300000	0.01	8	1	0.4		10.0720	0:00:10	588.29	684.09	582.10	582.48	0.00	0.00	84.70	9.02
pa	3	300000	0.01	8	1	0.4		10.0748	0:00:10	598.79	694.15	592.60	592.98	0.00	0.00	83.58	8.85
pa	3	300000	0.01	8	1	0.8		10.0716	0:00:10	577.68	673.53	571.62	572.00	0.00	0.00	84.38	8.97
pa	3	300000	0.01	8	1	0.8		10.0822	0:00:10	576.16	671.99	570.10	570.52	0.00	0.00	84.17	8.91
pa	3	300000	0.01	8	1	1.0		10.0567	0:00:10	570.98	666.78	564.84	565.20	0.00	0.00	88.37	9.39
pa	3	300000	0.01	8	1	1.0		10.0643	0:00:10	570.23	666.12	564.18	564.55	0.00	0.00	87.63	9.30
pa	3	300000	0.01	9	1	0.01	1.023	4.7085	0:00:04	208.34	231.78	202.03	202.42	0.00	0.00	78.37	4.16
pa	3	300000	0.01	9	1	0.01	1.023	5.0084	0:00:05	212.71	236.16	206.41	206.79	0.00	0.00	82.06	4.59
pa	3	300000	0.01	9	1	0.4	1.023	9.4911	0:00:09	223.67	247.28	217.53	217.91	0.00	0.00	87.47	8.78
pa	3	300000	0.01	9	1	0.4	1.023	8.9160	0:00:08	223.71	247.28	217.53	217.91	0.00	0.00	84.78	8.02
pa	3	300000	0.01	9	1	0.8		10.0257	0:00:10	230.31	254.10	224.35	224.73	0.00	0.00	88.48	9.35
pa	3	300000	0.01	9	1	0.8		10.0403	0:00:10	222.34	245.89	216.16	216.57	0.00	0.00	91.53	9.67
pa	3	300000	0.01	9	1	1.0		10.0263	0:00:10	215.60	239.69	209.56	209.95	0.00	0.00	87.48	9.11
pa	3	300000	0.01	9	1	1.0		10.0280	0:00:10	215.61	239.69	209.55	209.93	0.00	0.00	88.65	9.37
pa	3	300000	0.01	10	1	0.01	1.023	2.3396	0:00:02	118.58	152.61	112.25	112.65	0.00	0.00	60.69	1.90
pa	3	300000	0.01	10	1	0.01	1.023	2.3720	0:00:02	118.26	152.61	112.24	112.61	0.00	0.00	62.91	1.94
pa	3	300000	0.01	10	1	0.4	1.023	5.3478	0:00:05	100.29	133.83	94.20	94.61	0.00	0.00	73.32	4.33
pa	3	300000	0.01	10	1	0.4	1.023	4.8216	0:00:04	100.42	133.83	94.21	94.61	0.00	0.00	83.40	4.47
pa	3	300000	0.01	10	1	0.8	1.023	4.9773	0:00:04	100.79	134.20	94.60	94.99	0.00	0.00	78.74	4.38
pa	3	300000	0.01	10	1	0.8	1.023	5.0148	0:00:05	100.62	134.20	94.57	94.94	0.00	0.00	78.56	4.39
pa	3	300000	0.01	10	1	1.0	1.023	5.6113	0:00:05	117.33	155.03	111.17	111.55	0.00	0.00	80.20	4.98
pa	3	300000	0.01	10	1	1.0	1.023	5.6130	0:00:05	129.88	164.29	123.97	124.33	0.00	0.00	80.53	4.96
pa	3	300000	0.01	11	1	0.01	1.023	1.1920	0:00:01	106.29	131.38	100.28	100.67	0.00	0.00	43.66	1.01
pa	3	300000	0.01	11	1	0.01	1.023	1.2481	0:00:01	66.52	90.38	60.42	60.80	0.00	0.00	41.66	1.01
pa	3	300000	0.01	11	1	0.4	1.023	3.2842	0:00:03	66.48	90.71	60.38	60.78	0.00	0.00	77.63	3.04
pa	3	300000	0.01	11	1	0.4	1.023	3.1259	0:00:03	65.70	90.71	59.61	59.99	0.00	0.00	65.90	2.54
pa	3	300000	0.01	11	1	0.8	1.023	3.6258	0:00:03	106.77	132.23	100.89	101.29	0.00	0.00	64.79	2.68
pa	3	300000	0.01	11	1	0.8	1.023	3.3777	0:00:03	66.02	91.22	59.87	60.25	0.00	0.00	74.06	2.99
pa	3	300000	0.01	11	1	1.0	1.023	3.5298	0:00:03	91.53	123.90	85.27	85.65	0.00	0.00	69.41	2.81
pa	3	300000	0.01	11	1	1.0	1.023	3.2695	0:00:03	91.46	123.90	85.25	85.63	0.00	0.00	77.09	2.96
pa	3	300000	0.01	14	1	0.01	1.023	0.9744	0:00:00	82.32	94.50	76.34	76.76	0.00	0.00	0.00	0.55
pa	3	300000	0.01	14	1	0.01	1.023	1.0227	0:00:01	82.44	94.50	76.34	76.75	0.00	0.00	0.00	0.49
pa	3	300000	0.01	14	1	0.4	1.023	2.2012	0:00:02	72.69	86.64	66.68	67.07	0.00	0.00	67.21	1.93
pa	3	300000	0.01	14	1	0.4	1.023	2.1972	0:00:02	72.75	86.64	66.68	67.06	0.00	0.00	67.53	1.97
pa	3	300000	0.01	14	1	0.8	1.023	2.4166	0:00:02	68.07	87.81	61.74	62.13	0.00	0.00	58.47	1.88
pa	3	300000	0.01	14	1	0.8	1.023	2.1032	0:00:02	69.79	83.47	63.53	63.91	0.00	0.00	48.01	1.49
pa	3	300000	0.01	14	1	1.0	1.023	1.9281	0:00:01	51.07	67.14	45.02	45.40	0.00	0.00	52.86	1.51
pa	3	300000	0.01	14	1	1.0	1.023	1.8733	0:00:01	49.70	65.72	43.63	44.01	0.00	0.00	54.43	1.47
pa	3	300000	0.05	6	0	0.01		10.0454	0:00:10	400.52	430.68	394.69	395.06	0.00	0.00	88.25	9.34
pa	3	300000	0.05	6	0	0.01		10.0316	0:00:10	391.39	420.93	385.35	385.74	0.00	0.00	88.99	9.44
pa	3	300000	0.05	6	0	0.4	1.150	8.7727	0:00:08	226.82	252.07	220.57	221.01	0.00	0.00	83.44	7.78
pa	3	300000	0.05	6	0	0.4	1.150	9.5221	0:00:09	226.84	252.07	220.58	221.01	0.00	0.00	83.09	8.35
pa	3	300000	0.05	6	0	0.8		10.0336	0:00:10	206.32	230.77	200.21	200.61	0.00	0.00	85.34	8.98
pa	3	300000	0.05	6	0	0.8		10.0327	0:00:10	209.59	233.92	203.48	203.88	0.00	0.00	89.59	9.46
pa	3	300000	0.05	6	0	1.0		10.0281	0:00:10	181.27	204.94	175.20	175.65	0.00	0.00	87.87	9.28
pa	3	300000	0.05	6	0	1.0		10.0246	0:00:10	181.27	204.94	175.18	175.62	0.00	0.00	91.19	9.61
pa	3	300000	0.05	7	0	0.01		10.0302	0:00:10	304.21	330.03	299.54	299.95	0.00	0.00	85.96	9.10
pa	3	300000	0.05	7	0	0.01		10.0303	0:00:10	327.30	350.82	321.64	322.04	0.00	0.00	88.04	9.31
pa	3	300000	0.05	7	0	0.4	1.167	2.0873	0:00:02	111.75	140.03	105.55	105.98	0.00	0.00	49.29	1.54
pa	3	300000	0.05	7	0	0.4	1.167	2.0278	0:00:02	111.57	140.03	105.56	105.94	0.00	0.00	51.28	1.51
pa	3	300000	0.05	7	0	0.8	1.159	2.2640	0:00:02	110.81	127.41	105.04	105.43	0.00	0.00	67.55	2.02
pa	3	300000	0.05	7	0	0.8	1.159	2.2022	0:00:02	112.78	129.11	106.68	107.14	0.00	0.00	71.28	2.06
pa	3	300000	0.05	7	0	1.0		10.0124	0:00:10	96.29	124.76	90.24	90.62	0.00	0.00	86.24	9.10
pa	3	300000	0.05	7	0	1.0		10.0212	0:00:10	96.59	124.76	90.23	90.63	0.00	0.00	86.61	9.14
pa	3	300000	0.05	8	0	0.01		10.0600	0:00:10	299.36	319.95	293.33	293.73	0.00	0.00	85.64	9.03
pa	3	300000	0.05	8	0	0.01		10.0336	0:00:10	299.17	319.95	293.25	293.65	0.00	0.00	83.41	8.85
pa	3	300000	0.05	8	0	0.4	1.193	1.0403	0:00:01	78.37	89.63	72.18	72.57	0.00	0.00	0.00	0.48
pa	3	300000	0.05	8	0	0.4	1.193	1.1051	0:00:01	89.78	100.83	83.73	84.15	0.00	0.00	37.70	0.94
pa	3	300000	0.05	8	0	0.8	1.177	0.7648	0:00:00	43.01	62.28	37.15	37.58	0.00	0.00	0.00	0.49
pa	3	300000	0.05	8	0	0.8	1.177	0.8492	0:00:00	51.27	62.28	45.18	45.63	0.00	0.00	0.00	0.51
pa	3	300000	0.05	8	0	1.0	1.174	1.3122	0:00:01	47.46	60.47	41.57	41.96	0.00	0.00	39.84	0.98
pa	3	300000	0.05	8	0	1.0	1.174	1.2697	0:00:01	51.33	64.34	45.52	45.92	0.00	0.00	40.91	0.98
pa	3	300000	0.05	9	0	0.01		10.0357	0:00:10	311.34	331.09	305.52	305.93	0.00	0.00	84.90	9.01
pa	3	300000	0.05	9	0	0.01		10.0426	0:00:10	311.09	331.09	305.39	305.80	0.00	0.00	87.02	9.22
pa	3	300000	0.05	9	0	0.4	1.225	0.7813	0:00:00	81.98	93.48	75.83	76.22	0.00	0.00	0.00	0.48
pa	3	300000	0.05	9	0	0.4	1.225	0.7625	0:00:00	82.27	93.48	75.83	76.25	0.00	0.00	0.00	0.49
pa	3	300000	0.05	9	0	0.8	1.198	0.5538	0:00:00	55.22	66.60	49.10	49.49	0.00	0.00	0.00	0.47
pa	3	300000	0.05	9	0	0.8	1.198	0.5383	0:00:00	58.73	69.97	52.49	52.90	0.00	0.00	0.00	0.48
pa	3	300000	0.05	9	0	1.0	1.193	0.3781	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.05	9	0	1.0	1.193	0.4226	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.05	10	0	0.01		10.0429	0:00:10	340.41	360.49	335.15	335.53	0.00	0.00	87.93	9.33
pa	3	300000	0.05	10	0	0.01		10.0434	0:00:10	334.09	354.01	328.43	328.82	0.00	0.00	86.73	9.18
pa	3	300000	0.05	10	0	0.4	1.270	0.5590	0:00:00	81.84	92.92	75.84	76.25	0.00	0.00	0.00	0.47
pa	3	300000	0.05	10	0	0.4	1.270	0.5207	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.05	10	0	0.8	1.222	0.5609	0:00:00	58.31	69.70	54.07	54.48	0.00	0.00	0.00	0.45
pa	3	300000	0.05	10	0	0.8	1.222	0.6577	0:00:00	35.35	46.53	29.30	29.68	0.00	0.00	0.00	0.37
pa	3	300000	0.05	10	0	1.0	1.215	0.3238	0:00:00	2.72	7.10	0.46	0.61	0.00	0.00	0.00	0.00
pa	3	300000	0.05	10	0	1.0	1.215	0.3302	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.05	11	0	0.01		10.0413	0:00:10	323.08	343.98	317.58	318.05	0.00	0.00	83.44	8.84
pa	3	300000	0.05	11	0	0.01		10.0534	0:00:10	320.25	340.98	314.08	314.47	0.00	0.00	85.77	9.11
pa	3	300000	0.05	11	0	0.4	1.330	0.6646	0:00:00	80.74	91.80	74.70	75.09	0.00	0.00	0.00	0.47
pa	3	300000	0.05	11	0	0.4	1.330	0.6209	0:00:00	80.63	91.80	74.72	75.10	0.00	0.00	0.00	0.47
pa	3	300000	0.05	11	0	0.8	1.251	0.4317	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.05	11	0	0.8	1.251	0.4246	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.05	11	0	1.0	1.242	0.3012	0:00:00	0.00	1.31	0.02	0.02	0.00	0.00	0.00	0.00
pa	3	300000	0.05	11	0	1.0	1.242	0.3214	0:00:00	0.00	1.31	0.05	0.06	0.00	0.00	0.00	0.00
pa	3	300000	0.05	15	0	0.01		10.0383	0:00:10	354.55	379.62	348.86	349.26	0.00	0.00	87.08	9.20
pa	3	300000	0.05	15	0	0.01		10.0506	0:00:10	359.43	384.12	353.49	353.89	0.00	0.00	87.35	9.23
pa	3	300000	0.05	15	0	0.4	3.875	2.0304	0:00:02	109.42	120.49	103.26	103.68	0.00	0.00	43.21	1.37
